key,input,maip_score
8ff6237d1fddcaf58add589f6649bac4,C=C[C@@](C)(O)CC/C=C(\C)CCC=C(C)C,11.25577749850353
38ddfccbc55d3fd08cae0f2ea3b31f5b,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,9.29721916210028
c896f70e95471d381d0132eb6ec4b17f,COC(=O)/C(=C/C[C@H]1[C@]2(CC[C@@H]3C(C)(C)[C@@H](O)CC[C@@]31C)CO2)[C@H]1CO1,20.73478730336519
700de9cff4a4b1bc2c2194d57b1539e6,COC(=O)/C(=C/C[C@H]1[C@@]2(CO2)C[C@@H](O)[C@@H]2C(C)(C)[C@@H](O)CC[C@@]21C)[C@H]1CO1,18.040950638438314
7d37fc9809f58a6548a4ab6749d34991,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3C[C@@H](C)[C@H]21)C(C)C,16.769691854305698
65345e4d56ee82b9ab1e2a1b7a01b988,CC[C@@H](CC[C@H](C)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@@H]3CC[C@@]21C)C(C)C,22.74282004696733
20c863d75767e49e1c6dd7cade9c1ba4,C=C1C(=O)O[C@@H]2/C=C(/COC(C)=O)CC/C=C(/C=O)C[C@@H](OC(=O)C(C)CC)[C@@H]12,19.754612451705324
1c02d27936c90817379ab0bdd3429b85,C=C1C(=O)O[C@@H]2/C=C(/COC(C)=O)CC/C=C(/C=O)[C@H](OC(C)=O)[C@@H](OC(=O)C(C)CC)[C@@H]12,25.231854304871025
432d40e40a53547ffd07c04a4ff15442,C=C1C(=O)O[C@@H]2/C=C(/COC(C)=O)CC/C=C(/C=O)C[C@@H](O)[C@@H]12,13.54828717181256
1d0f461ec34074973f57d55ae3815db4,CC1C(=O)O[C@@H]2C[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,28.12624826814964
d65319e777f0d454af1fc8fe19c48208,Cn1c2c3ccccc3nc-2cc2ccccc21,19.20989044608238
79e7cb04c83af7bd86f199d747763495,COc1cc(CO)c(-c2ccc3c(c2O)[C@H](C)C[C@@H](C)C3)c2cccc(O)c12,29.17552651356054
de89e2d496b83507f1aa21d9b743357c,COc1cc(C)cc2ccc(-c3ccc4c(c3O)[C@@H](C)N[C@@H](C)C4)c(O)c12,35.38824961450944
f65226850efbe2060dbcb258c9a2f850,COc1cc(C)c(-c2ccc(O)c3c2C[C@H](C)N[C@@H]3C)c2cccc(O)c12,41.65925195361783
76966d3e504e4a16c538e4bd5f8b4996,COc1cccc2c(-c3ccc4c(c3O)[C@@H](C)N[C@@H](C)C4)c(CO)cc(OC)c12,34.00935378879715
3dca3b75e91bb0e0842e131bececf400,COc1cccc2c(-c3ccc4c(c3O)[C@@H](C)N[C@H](C)C4)c(C)cc(OC)c12,32.72064846006142
0ac709046c71d9102adf6475bdc6ac78,COc1cc(CO)c(-c2ccc3c(c2O)[C@@H](C)N[C@H](C)C3)c2cccc(O)c12,38.52893209640269
f888042cf7dff08085c9deb4bf74c2ac,COc1cc2c(=O)oc3c4c(ccc3c2c2cccc(O)c12)C[C@@H](C)N[C@H]4C,30.032583226796053
e9b6469dad5ff24cefd1d1b92ec6c073,COc1c(-c2c(C)cc(OC)c3c(O)cccc23)ccc2c1[C@H](C)N[C@H](C)C2,39.10406976404403
94e8ee7962f674ead57e7a8f2759e152,COc1cc(C)c(-c2ccc3c(c2O)[C@H](C)N[C@H](C)C3)c2cccc(O)c12,37.24022676766697
378bfc598c5c5cab63d31645ce0821c2,COc1cc(C)cc2c(-c3c(O)ccc4c3C[C@@H](C)N[C@@H]4C)cc(-c3ccc4c(-c5c(O)cc(O)c6c5C[C@@H](C)N[C@@H]6C)c(C)cc(OC)c4c3O)c(O)c12,49.58274794473118
231337d8340dc7cd20d82bdfdf884aef,COc1cc(C)cc2c(-c3ccc(O)c4c3C[C@@H](C)N[C@@H]4C)cc(-c3ccc4c(-c5ccc(O)c6c5C[C@@H](C)N[C@@H]6C)c(C)cc(OC)c4c3O)c(O)c12,46.957438527277006
951101a923b6984296c987fad4779727,COc1cccc2c(-c3cc(-c4cc(-c5c(C)cc(OC)c6c(OC)cccc56)c(O)c5c4C[C@@H](C)N[C@@H]5C)c4c(c3O)[C@@H](C)N[C@H](C)C4)c(C)cc(OC)c12,37.399903367372445
912cc808794cd7743bd6f3e00fbe31d7,COc1cc([C@H](O)c2cc3c(cc2O)[C@@H](C)N[C@H](C)C3)cc2ccc(-c3ccc4c(-c5ccc6c(c5O)[C@@H](C)N[C@H](C)C6)c(CO)cc(OC)c4c3O)c(O)c12,41.66767428563549
81df0241d901ed78cf53228a594574e6,O=C1O[C@@H]2[C@@H](OC(=O)c3cc(O)c(O)c(O)c3-c3c1cc(O)c(O)c3O)[C@@H](O)O[C@@H]1COC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(=O)c4oc(O)c5c(c(O)c(=O)c6oc(O)c3c4c56)-c3c(cc(O)c(O)c3O)C(=O)O[C@@H]21,16.264915451564594
fc86eef790cec22fee28d6a94fd9b9f2,C=C1[C@H]2CC=C3C(=O)OC[C@]3(O)[C@@]2(C)CC[C@@H]1C,13.378334185175014
bad69e3ded80acaafda957a2c385107a,C=C1[C@H]2CC=C3C(=O)O[C@@H](O)[C@]3(O)[C@@]2(C)CC[C@@H]1C,10.970782556761195
ddfadf4f6a4c0b78a7d118e75687b7e6,C=C1[C@@H](C)CC[C@@]2(C)[C@@H]1[C@@H](O)C=C(C=O)[C@]2(O)C=O,12.698383704620204
360ea043bc05c1efba09ac0c45b28626,CC1(C)CCC[C@]2(C)[C@H]3COC(=O)C3=CC[C@@H]12,11.347375446422294
9bd03cf90557825a3fe6df7767b39db7,COC(=O)C1CC[C@]2(C)[C@H]3COC(=O)C3=CC[C@H]2C1(C)C,7.777692649303998
0e854905c37c3ca628c3061e92a5a7e4,CC1(C)CCC[C@@]2(C)[C@H]1[C@@H](O)C=C(C=O)[C@]2(O)C=O,15.184145088099354
f512813d827ea024efe04ab435ebdfe6,CC1(C)CCC[C@]2(C)C3=C(COC3=O)[C@H](O)C[C@@H]12,14.711797853395115
8f26a2aa8f3473ae0e660a54dc059968,C=C1[C@H](C)CC[C@]2(C)C3=C(COC3=O)[C@H](O)C[C@@H]12,9.599849746656227
ed539697667961ea5a93c66d285b01be,COc1c(O)cc2oc3c(O)cccc3c(=O)c2c1O,17.055564453522344
3e0749467ebdc13c354fab2ece148f1a,CC(C)=CCC1C(=O)c2c(cc3c(O)c(C)cc(O)c3c2O)C(CC=C(C)C)(CC=C(C)C)C1=O,24.778488145538077
7b19b07c34176af6946126fdd663ef0a,CC1(C)C=Cc2c(c(O)cc3c2OC[C@@H]2c4ccc5c(c4O[C@H]32)OCO5)O1,25.363336944112323
1bca6afdf12e09e3137b2edc04c423f7,CC1(C)C=Cc2c(c(O)cc3c2OCC(c2ccc4c(c2O)OCO4)C3=O)O1,25.11702387638892
df0b16785fcb1de8e9f8ae4c02a613ed,CC1(C)C=Cc2c(cc3c(c2O)C(=O)C(c2ccc4c(c2O)OCO4)CO3)O1,29.514925758074654
80881420125fc760ec75da5d50bba9ec,COc1ccc(C2COc3c4c(cc(O)c3C2=O)O[C@](C)(CCC=C(C)C)C=C4)c(O)c1O,32.43230688399786
7ff3dff7c55c51b5335e802cc33808d1,COc1ccc(C2COc3cc4c(c(O)c3C2=O)C=C[C@@](C)(CCC=C(C)C)O4)c(O)c1O,32.0704872397297
43b71d86b7c57c34ff4cc5342b70d100,COc1ccc(C2COc3c(ccc4c3C=C[C@@](C)(CCC=C(C)C)O4)C2)c(O)c1O,27.74005318870692
cb766bc4365426cef45082bd1105c5df,C=C(CO)[C@H]1Cc2c(ccc3c2O[C@H]2CCc4cc(OC)c(OC)cc4C2C3=O)O1,12.158735856998517
72d3eeb3d2114a0db94b8a7a0044c6e6,C=C(CO)[C@H]1Cc2c(ccc3c2O[C@H]2CCc4cc(OC)c(OC)cc4[C@]2(O)C3=O)O1,12.64838685541994
8d4b3e631f1c832b222fcaf117419e4d,COc1cc(O)c(-c2c(C)cc(OC)c3c(OC)cccc23)c2c1[C@H](C)N[C@@H](C)C2,42.62239499501702
67a1bd37254ecb5fb5319984a9386ae3,COc1cc(OC)c(-c2ccc(OC)c3c(OC)cc(C)cc23)c2c1CN[C@@H](C)C2,30.743639966664297
f1cb685dd2b3f950de6ef6b4cce9d96a,COc1cc(OC)c2c(OC)cc(C)c(-c3c(OC)cc(OC)c4c3C[C@H](C)N(C)[C@@H]4C)c2c1,26.784352593272143
b1216bf1c531649884203b2129f405a3,COc1cc(OC)c2c(c1-c1ccc(OC)c3c(OC)cccc13)C[C@H](C)N(C)[C@@H]2C,29.164138057871988
9a9a12a65776572c70ec47e0e0f9c399,COc1cc(OC)c2c(c1-c1c(C)cc(OC)c3c(OC)cccc13)C[C@H](C)N(C)[C@@H]2C,29.207872944386978
3aa409e5ac7f5d773cfaff61ebc3e8fa,c1ccc2nc3c(cc2c1)[nH]c1ccccc13,26.14434884250859
cd70347e5bb622093c2599a125fd8780,Cn1c2c3ccccc3nc-2c(-n2c3ccccc3c3nc4ccccc4cc32)c2ccccc21,26.762846205234204
64145113d50190042b8181c1e5819180,CN1C2=CC(=O)c3ccccc3N[C@@H]2c2ccccc21,18.51804330435953
8c08ab14b89762c05550d4c5e3f81614,Cn1cc2c3ccccc3nc-2c2ccccc21,24.32245970964939
e70f44b573a4483cd3a23bca3a281e33,Cn1c2nc3ccccc3c-2cc2ccccc21,25.40150209961622
66865dacc77fb6d1e24d574a148998b6,CN1c2ccccc2C(c2c3nc4ccccc4c-3n(C)c3ccccc23)=C2N=C3CC=CC[C@H]3[C@@H]21,34.43091200099093
764820c99724f60655a5babbdc0a4163,CC1(C)CCC[C@@]2(C)[C@@H]1CC[C@]1(CO1)[C@@H]2C/C=C(\C=O)CC=O,20.838491037143413
bbfba3dd5af4d2a668b0b39f6409679e,C=C1CC[C@@H]2C(C)(C)CCC[C@]2(C)[C@H]1C/C=C(\C=O)CC=O,19.6696385820167
f62926e607d1f27c216179b42c5f07d7,C=C1CC[C@@H]2C(C)(C)CCC[C@]2(C)[C@H]1C/C=C(\C=O)CC(OCC)OCC,21.87729004678913
cf818eb298e8687c61aa5c9b2519a50b,C=C1CC[C@@H]2C(C)(C)CCC[C@]2(C)[C@H]1[C@@H]1C=C(C=O)C[C@H](O)OO1,22.64672611150637
827ade13479f38bf4ea7ef9e4f29aab1,CC1(C)CCC[C@@]2(C)[C@@H]1CC[C@@]1(CO1)[C@@H]2C/C=C1\CCOC1=O,27.389025789306352
0700ccf1f12f0d5c0c394b5fa935ea31,CC(C)=CCc1c(O)cc2c(c1O)C(=O)C(c1ccc(O)cc1O)CO2,25.43187921075443
d1f0dc7a7f988984ae5c482a141a3ff7,COc1ccc([C@H]2Oc3cc(O)cc(O)c3C(=O)C2C2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(OC)cc2)cc1,16.459327516295517
b13f2dad16f339d2123c4a8b757aa10e,COc1ccc([C@H]2Oc3cc(O)cc(O)c3C(=O)C2C2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(O)cc2)cc1,17.574634921690716
74a43526306df650518c3b3c6ed5b04b,C[C@H]1c2ccoc2C[C@@H]2[C@@H]1CC[C@H]1C(C)(C)CCC[C@]21C,19.32183425506583
b3ea0353cff567ad7e67edf7c833c016,C[C@H]1c2ccoc2C[C@@H]2[C@@H]1CC[C@@]1(O)C(C)(C)CCC[C@]21C,17.51109191973647
a1bb41210e996faace5b70addc1fbfb2,COC(=O)[C@@]1(C)CCC[C@]2(C)[C@@H]3Cc4occc4[C@H](C)[C@H]3CC[C@H]21,21.970390740075437
795eac2b48082485e4a5a766b5653443,COC(=O)[C@@]1(C)CCC[C@]2(C)[C@@H]3Cc4occc4[C@H](C)[C@H]3CC[C@@]12O,17.42245646456822
1c5c522fa0991af89c4978a7792b5a0c,C[C@H]1c2ccoc2C[C@@H]2[C@@H]1CC[C@@]1(O)[C@@](C)(C(=O)O)CCC[C@]21C,15.4042978549869
09618c5c74a3498b1d52ec88dc99a8a3,COc1ccc([C@@H]2CC(=O)c3c(O)c4c(c(CC=C(C)C)c3O2)OC(C)(C)C=C4)cc1,45.73952432434634
d3cc470f217c4f380f239146d1e5d4f2,COc1cc(O)c(OC)c(O)c1C(=O)C=Cc1ccccc1,12.726879162391697
5a97704d30facd9154c89cd870f5dea7,COc1cc(O)c(C(=O)C=Cc2ccccc2)c(OC)c1,16.068801675350187
81ba15316b39735230f1260bf7f09d5d,COc1c(O)cc2c(c1O)C(=O)C([C@H](O)c1ccccc1)CO2,15.303594246375956
b3506719375ff556ccae3021268483f2,COc1cc(O)cc(O)c1C(=O)C=Cc1ccccc1,15.31505371932182
d4bb62ce67729c55df914f88eacc0618,COc1cc(O)c(C(=O)C=Cc2ccccc2)c(O)c1OC,12.862812996336563
f60410bf4e3fce0a7c3289cbd0fb8603,COc1cc(O)c(C(=O)CCc2ccccc2)c(O)c1,18.16410347553699
323d7b18e228499cfc3a5837c86622ac,COc1cc(O)c(C(=O)CCc2ccccc2)c(O)c1OC,15.741627959049827
57ca273335e874823025c20dc82ee327,COc1cc2c(cc1OC)[C@H](O)N(C)c1c-2ccc2cc3c(cc12)OCO3,24.05781518239582
615a3f65bc1d6381faa06263329e09ff,CC(=O)O[C@H]1[C@H](OC(C)=O)[C@]2(C)C(=CC[C@H]2c2ccoc2)[C@]2(C)C(=O)C[C@H]3C(C)(C)O[C@H]4CC(=O)C[C@]43[C@@H]12,31.68862118175863
38bac141639807bb15ae6cb6e3c25dd1,CC(=O)O[C@@H]1[C@@H]2[C@@]34CC(=O)C[C@@H]3OC(C)(C)[C@@H]4CC(=O)[C@@]2(C)[C@@]23O[C@@H]2C[C@@H](c2ccoc2)[C@]3(C)[C@H]1OC(C)=O,34.74299540509386
9d8249a438f0aa9b8346a9180e7c9838,CC(=O)O[C@H]1[C@H](OC(C)=O)[C@]2(C)C(=CC[C@H]2c2ccoc2)[C@]2(C)[C@H](OC(C)=O)C[C@H]3C(C)(C)O[C@H]4CC(=O)C[C@]43[C@@H]12,35.85493366060351
0ad6863dc865aeba200e71a9fb8ec39a,CC(C)=CCc1cc(C=CC(=O)c2ccc(O)cc2O)cc(O)c1O,16.33426492477908
a8b4921853907df945f8a792607d6759,COc1cc([C@@H]2CC(=O)c3ccc(O)cc3O2)cc(CC=C(C)C)c1O,26.988927203270475
cf83fbcd922f5a5903e47d7e55b20e87,CC[C@H](/C=C/[C@H](C)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@@H]3CC[C@@]21C)C(C)C,18.9046860073074
7482b352d19e43c823d5f9c70746611c,CC1(C)C(=O)C=C[C@]2(C)OO[C@@](C)(/C=C\C(=O)O)C[C@H]12,12.382504798532008
73c9c4bedc01ecb95eb85274ac420785,C/C(=C/CO)C(=O)C[C@@H]1C(C)(C)C(=O)C=C[C@]1(C)O,18.99616598681198
037773f7d0d0a423d83ff3165c5765df,CCCCCCCCCC(=O)OC/C=C(/C)C(=O)C[C@@H]1C(C)(C)C(=O)C=C[C@]1(C)O,21.94719531521508
4f861062887c2e008f9a2533daa16a4c,COC(=O)C=Cc1ccc(O)cc1,12.291641670465806
e86d8ec3525960467b86c33e310a6b29,CC(C)[C@@]12C=C3CC[C@H]4[C@](C)(CO)CCC[C@]4(C)[C@]3(CC1)OO2,19.02785402396217
df78e9950713bf2342ca2c68876c2e1c,CC(C)=CCc1c(O)cc2c(c1O)C(=O)C1[C@@H](CC(=O)C(=O)C1(CC=C(C)C)CC=C(C)C)O2,20.08094667047429
6aac370a2f295644a228c3a991ce329b,C[C@H](O)Cc1ccc(O)c(O)c1C(=O)O,4.589840421291221
dc2429fcbe23d7533cf3d653fabf7362,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CCC4C(=O)C(NC=O)=CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C,10.969934945355408
5a0419c9b85399dc931046161f961ad8,COc1ccc2c(=O)c3cccc(O)c3oc2c1,19.7991668946009
201226eca6e52820cae14c182004fa5f,O=C(c1cc(O)ccc1O)c1c(O)cccc1O,9.733303798098447
e6bc52313aeb4fca17499ee3aebb65c3,COc1cccc2c(=O)c3ccc(O)cc3oc12,17.81998694882985
de3f746aba8d8fde31b049761199800d,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C/C=C(/C=O)CC=O,19.6696385820167
c61fd800a70f17bfc2fe111764b299ed,CC1(C)CCC[C@]2(C)[C@H]3CC=C(C=O)C[C@H](CO)[C@]3(C=O)CC[C@@H]12,21.970304830082902
d2dc3a8571ee544d1448ab4217dec9f2,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,29.39342983653388
8fc96e98328e43038ea8b2fc9b0fa4ef,CC1(C)CCC[C@]2(C)[C@H]3CC=C(C=O)C[C@H](CCO)[C@]3(C=O)CC[C@@H]12,20.468234457006847
f1a510586562e22cd3e9e11d19cf169f,COc1cc2[nH]c3ccccc3c(=O)c2c(O)c1OC,26.343022421752583
5a9811448c9b2fee4e59cd377642a568,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C/C=C(\C=O)C(=O)O,17.935414078825723
178b8661b65c277870197c646b6a2900,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC=C(C=O)C=O,20.724131398103925
60ad3b2151972c8cad75451f4decea96,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1Cc1occc1C=O,24.20376627472031
b6ef2766df42ba9581c23e43bd612d64,COC(=O)C[C@@]1(C/C=C(\C)CCC=C(C)C)C[C@H](O)C=CC1=O,16.293057275519068
9c9e7a10808ac3560459dd1a6265b006,CC1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13C[C@@H](CC[C@H]12)[C@@](C)(O)C3,14.582680874535704
67a00c9f8efe98c80e6ff0d0d92d094e,C=C1[C@@H]2CC[C@H]3[C@]4(C)CCC[C@@](C)(C(=O)O)[C@H]4CC[C@]3(C2)[C@H]1OC(C)=O,14.536152482604152
868b82d67e02afad86d5f77e3479b3eb,C=C1[C@@H]2CC[C@H]3[C@]4(C)CCC[C@@](C)(C(=O)O)[C@H]4CC[C@]3(C2)[C@H]1O,17.02773295569156
fa955eeccefca95e565e94e70a286397,C[C@H]1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1[C@@H]3O,14.372540518839935
1e952aa311cd6bf9432c9c1cdea34188,C[C@@H]1[C@@H]2CC[C@H]3[C@]4(C)CCC[C@@](C)(C(=O)O)[C@H]4CC[C@]3(C2)[C@H]1O,15.747906518443548
52ee23047d2b473c4217f181ae9a9799,C=C[C@@H]1CN2CCc3c([nH]c4ccc(O)cc34)C2C[C@H]1CCOC(C)=O,58.38363215976351
cf88c3480054b4c3101d93679273cdde,C=C1C(=O)C=C[C@]2(C)C[C@H]3C(=C)C(=O)O[C@@H]3C[C@H]12,13.1769182626223
a1bbae890b987fab4d0ebe37a52e0723,C=C(C)C(=O)O[C@H]1C[C@H](C)C2=CC[C@@](C)(/C=C3/OC(=O)C(COC(C)=O)=C31)O2,24.11284022564281
5baf913c92d64dc132efb899130ee7cc,CC(=O)OCC1=C2/C(=C\[C@]3(C)CC=C(O3)[C@@H](C)C[C@@H]2OC(=O)/C=C(\C)COC(C)=O)OC1=O,28.21761480721849
cca15e42ff55218bb9b87283e717c635,C=C(CO)C(=O)O[C@H]1C/C(COC(C)=O)=C\CC/C(C=O)=C\[C@H]2OC(=O)C(=C)[C@H]12,16.3994978119938
c0f1deeee16699221ce8ca41e644c4c7,C=CC[C@@]1(COC(C)=O)C[C@H](OC(=O)C(=C)CO)[C@H]2C(=C)C(=O)O[C@@H]2[C@H]1C(=C)C=O,22.715701315208214
b1e00288044772e913349a75e4bf5f59,C=CC[C@@]12COC(=O)C(=C)[C@@H]1[C@H](O)[C@H](C(=C)C(=O)OC)[C@@H](OC(=O)C(=C)CO)C2,20.255981958773344
d73f9213011510c57adfd96bfd06ab91,C=CC[C@@]12COC(=O)C(=C)[C@@H]1[C@H]1OC(=O)C(=C)[C@@H]1[C@@H](OC(=O)C(=C)CO)C2,19.803926537832982
1307accd15d784293433e930ff45c8fc,C=CC[C@@]12COC(=O)C(=C)[C@@H]1[C@H]1OC(=O)C(C)[C@@H]1[C@@H](OC(=O)C(=C)CO)C2,27.771802348357
d291fe7fef257473ac3e3d2aae3efc60,C=CC[C@@]12COC(=O)C(=C)[C@@H]1C[C@H](C(=C)C(=O)O)[C@@H](OC(=O)C(=C)CO)C2,13.751187907616648
4911b8c5f8d2c88dd769c1af5cd62c9f,C=CC[C@@]12COC(=O)C(=C)[C@@H]1C[C@H](C(C)C(=O)O)[C@@H](OC(=O)C(=C)CO)C2,15.57720785169608
a25ec3938f874dc56ca5565329997624,C=C[C@]1(CO)C[C@H](O)[C@H]2C(=C)C(=O)O[C@@H]2[C@H]1C(=C)CO,17.951147426259016
5b45d15d9cf139e4a7eb415bf6d7ce16,C=C(C)c1c(O)c(O)c2c(c1O)[C@H](OC=O)C[C@H]1C(C)(C)CCC[C@]21C,23.285950049433627
efde17fa1eaa1e8c75c297cf60da8b0d,C=C(C)c1c(O)c(O)c2c(c1O)[C@H](OC(C)=O)C[C@H]1C(C)(C)CCC[C@]21C,21.69962334123129
d4f7c3c4ca49cdc85102cebe824fbf96,C=C(C)c1cc2c(c(O)c1O)[C@@]1(C)C[C@@H](OC(=O)c3ccc(O)cc3)CC(C)(C)C1=CC2,20.42394946332961
6dc811d1d76325f642af98ea58e90072,C=C(C)c1cc2c(c(O)c1O)[C@@]1(C)C[C@@H](OC(=O)c3ccc(O)c(O)c3)CC(C)(C)C1=CC2,21.8832910487655
88ddbd20e193a02657e62105dc53801e,C=C(C)c1cc2c(c(O)c1O)[C@@]1(C)CCC[C@](C)(COC(=O)C=C(C)C)C1=CC2,22.63509825457897
9cf1a0bb762045ad83c7c3405102d46d,C=C(C)c1cc2c(c(O)c1O)[C@@]1(C)CCC[C@](C)(COC(=O)c3ccc(O)cc3)C1=CC2,20.21208308520529
70d5a63c531b258168a196fd64acdca2,C=C(C)c1cc2c(c(O)c1O)[C@@]1(C)CCC[C@](C)(COC(=O)c3ccc(O)c(O)c3)C1=CC2,21.671424670641183
7f86fefa5f8b3de1433a7e80deae250d,COc1cc(OC)c(-c2c(C)cc(O)c3c2C(=O)c2cccc(O)c2C3=O)c(O)c1C(C)=O,27.27367134659491
580b2f5fe6726612d0743b7ac0e298db,CC(=O)c1c(O)cc(O)c(-c2c(C)cc(O)c3c2C(=O)c2cccc(O)c2C3=O)c1O,24.67411208438233
